date,state,positive,lastUpdateEt,death,dateChecked,totalTestsViral,fips,positiveIncrease,totalTestResultsIncrease,deathIncrease
20200627,CO,31796.0,6/26/2020 00:00,1482.0,2020-06-26T00:00:00Z,,8,317,7238,7
20200627,CT,46206.0,6/26/2020 20:30,4311.0,2020-06-26T20:30:00Z,436644.0,9,147,9206,4
20200627,DC,10216.0,6/26/2020 00:00,548.0,2020-06-26T00:00:00Z,,11,31,1148,2
20200627,DE,11091.0,6/27/2020 00:00,507.0,2020-06-27T00:00:00Z,,10,74,2162,0
20200627,FL,132545.0,6/26/2020 23:59,3489.0,2020-06-26T23:59:00Z,2186400.0,12,9585,60640,25
20200627,GA,74985.0,6/27/2020 14:50,2776.0,2020-06-27T14:50:00Z,789813.0,13,1990,18785,6
20200627,GU,248.0,6/27/2020 05:45,5.0,2020-06-27T05:45:00Z,11523.0,66,0,259,0
20200627,HI,866.0,6/26/2020 18:00,17.0,2020-06-26T18:00:00Z,86464.0,15,16,1296,0
20200627,IA,28012.0,6/27/2020 00:00,704.0,2020-06-27T00:00:00Z,,19,326,6109,0
20200627,ID,5148.0,6/26/2020 19:00,90.0,2020-06-26T19:00:00Z,83537.0,16,283,1686,0
20200627,IL,142130.0,6/27/2020 00:00,7074.0,2020-06-27T00:00:00Z,1521189.0,17,786,30237,26
20200627,IN,44575.0,6/26/2020 23:59,2616.0,2020-06-26T23:59:00Z,,18,435,9127,21
20200627,KS,13538.0,6/26/2020 10:00,264.0,2020-06-26T10:00:00Z,,20,0,0,0
20200627,KY,14859.0,6/26/2020 00:00,553.0,2020-06-26T00:00:00Z,350296.0,21,0,0,0
20200627,LA,54769.0,6/26/2020 13:00,3190.0,2020-06-26T13:00:00Z,,22,0,0,0
20200627,MA,108443.0,6/27/2020 10:00,8041.0,2020-06-27T10:00:00Z,1065078.0,25,373,12257,28
20200627,MD,66450.0,6/27/2020 10:00,3157.0,2020-06-27T10:00:00Z,618237.0,24,335,7419,15
20200627,ME,3154.0,6/26/2020 23:59,104.0,2020-06-26T23:59:00Z,91587.0,23,52,2078,1
20200627,MI,69679.0,6/27/2020 00:00,6153.0,2020-06-27T00:00:00Z,1017855.0,26,350,19115,19
20200627,MN,35033.0,6/26/2020 17:00,1452.0,2020-06-26T17:00:00Z,568907.0,27,417,11629,6
20200627,MO,20261.0,6/27/2020 15:00,996.0,2020-06-27T15:00:00Z,424214.0,29,347,6672,6
20200627,MP,30.0,6/26/2020 00:22,2.0,2020-06-26T00:22:00Z,8217.0,69,0,0,0
20200627,MS,25531.0,6/26/2020 19:00,1035.0,2020-06-26T19:00:00Z,277158.0,28,465,5427,13
20200627,MT,852.0,6/27/2020 00:00,22.0,2020-06-27T00:00:00Z,81247.0,30,23,1086,0
20200627,NC,60537.0,6/27/2020 12:00,1312.0,2020-06-27T12:00:00Z,855131.0,37,1719,18406,9
20200627,ND,3458.0,6/27/2020 00:00,77.0,2020-06-27T00:00:00Z,173999.0,38,37,1633,0
20200627,NE,18524.0,6/26/2020 20:05,266.0,2020-06-26T20:05:00Z,,31,178,3596,6
20200627,NH,5671.0,6/26/2020 09:00,365.0,2020-06-26T09:00:00Z,144924.0,33,0,0,0
20200627,NJ,170873.0,6/27/2020 13:00,14861.0,2020-06-27T13:00:00Z,1367250.0,34,289,20578,36
20200627,NM,11408.0,6/26/2020 17:50,489.0,2020-06-26T17:50:00Z,,35,216,5968,4
20200627,NV,16339.0,6/27/2020 12:00,500.0,2020-06-27T12:00:00Z,301815.0,32,479,3744,2
20200627,NY,391923.0,6/26/2020 23:59,24830.0,2020-06-26T23:59:00Z,,36,703,73262,16
20200627,OH,49455.0,6/27/2020 14:00,2804.0,2020-06-27T14:00:00Z,741353.0,39,817,23287,16
20200627,OK,12642.0,6/27/2020 00:00,384.0,2020-06-27T00:00:00Z,327683.0,40,299,14886,7
20200627,OR,8094.0,6/25/2020 03:01,202.0,2020-06-25T03:01:00Z,,41,276,10755,0
20200627,PA,84370.0,6/26/2020 12:00,6579.0,2020-06-26T12:00:00Z,,42,0,0,0
20200627,PR,7066.0,6/27/2020 06:30,152.0,2020-06-27T06:30:00Z,114723.0,72,144,144,1
20200627,RI,16813.0,6/27/2020 03:00,927.0,2020-06-27T03:00:00Z,244518.0,44,36,2537,0
20200627,SC,31939.0,6/26/2020 23:59,711.0,2020-06-26T23:59:00Z,351075.0,45,1604,16493,17
20200627,SD,6626.0,6/26/2020 18:00,91.0,2020-06-26T18:00:00Z,,46,91,1085,3
20200627,TN,40172.0,6/27/2020 15:00,584.0,2020-06-27T15:00:00Z,748229.0,47,728,6521,7
20200627,TX,143371.0,6/27/2020 15:50,2366.0,2020-06-27T15:50:00Z,1722826.0,48,5747,25492,42
20200627,UT,20628.0,6/27/2020 11:17,167.0,2020-06-27T11:17:00Z,,49,578,5234,1
20200627,VA,61247.0,6/26/2020 17:00,1724.0,2020-06-26T17:00:00Z,,51,677,11463,24
20200627,VI,81.0,6/26/2020 18:49,6.0,2020-06-26T18:49:00Z,2858.0,78,0,41,0
20200627,VT,1200.0,6/27/2020 00:00,56.0,2020-06-27T00:00:00Z,,50,2,1134,0
20200627,WA,34292.0,6/26/2020 02:59,1304.0,2020-06-26T02:59:00Z,,53,489,8678,4
20200627,WI,30227.0,6/27/2020 16:00,777.0,2020-06-27T16:00:00Z,,55,559,9114,11
20200627,WV,2761.0,6/27/2020 10:00,93.0,2020-06-27T10:00:00Z,164593.0,54,49,2698,1
20200627,WY,1392.0,6/27/2020 12:25,20.0,2020-06-27T12:25:00Z,42402.0,56,24,24,0
20200626,AK,836.0,6/26/2020 00:00,14.0,2020-06-26T00:00:00Z,101792.0,2,20,2340,2
20200626,AL,34183.0,6/26/2020 11:00,907.0,2020-06-26T11:00:00Z,377857.0,1,977,8865,11
20200626,AR,18062.0,6/26/2020 14:40,240.0,2020-06-26T14:40:00Z,277380.0,5,0,0,0
20200626,AS,0.0,6/25/2020 00:00,0.0,2020-06-25T00:00:00Z,696.0,60,0,0,0
20200626,AZ,66548.0,6/26/2020 00:00,1535.0,2020-06-26T00:00:00Z,479330.0,4,3518,15627,45
20200626,CA,200461.0,6/26/2020 00:00,5812.0,2020-06-26T00:00:00Z,3771314.0,6,4890,76969,79
20200626,CO,31479.0,6/25/2020 00:00,1475.0,2020-06-25T00:00:00Z,,8,324,8287,18
20200626,CT,46059.0,6/25/2020 20:30,4307.0,2020-06-25T20:30:00Z,427567.0,9,65,12704,9
20200626,DC,10185.0,6/25/2020 00:00,546.0,2020-06-25T00:00:00Z,,11,26,1392,3
20200626,DE,11017.0,6/25/2020 18:00,507.0,2020-06-25T18:00:00Z,,10,37,1108,0
20200626,FL,122960.0,6/25/2020 23:59,3464.0,2020-06-25T23:59:00Z,2107048.0,12,8942,48241,41
20200626,GA,72995.0,6/26/2020 14:50,2770.0,2020-06-26T14:50:00Z,771028.0,13,1900,13104,25
20200626,GU,248.0,6/26/2020 07:30,5.0,2020-06-26T07:30:00Z,11523.0,66,3,474,0
20200626,HI,850.0,6/25/2020 18:00,17.0,2020-06-25T18:00:00Z,84910.0,15,15,1070,0
20200626,IA,27686.0,6/26/2020 00:00,704.0,2020-06-26T00:00:00Z,,19,489,6589,9
20200626,ID,4865.0,6/25/2020 19:00,90.0,2020-06-25T19:00:00Z,81871.0,16,220,1831,0
20200626,IL,141344.0,6/26/2020 00:00,7048.0,2020-06-26T00:00:00Z,1490952.0,17,910,30478,34
20200626,IN,44140.0,6/25/2020 23:59,2595.0,2020-06-25T23:59:00Z,,18,485,9638,9
20200626,KS,13538.0,6/26/2020 10:00,264.0,2020-06-26T10:00:00Z,,20,568,6154,3
20200626,KY,14859.0,6/26/2020 00:00,553.0,2020-06-26T00:00:00Z,350296.0,21,242,7872,7
20200626,LA,54769.0,6/26/2020 13:00,3190.0,2020-06-26T13:00:00Z,,22,1354,17341,26
20200626,MA,108070.0,6/26/2020 10:00,8013.0,2020-06-26T10:00:00Z,1057242.0,25,233,8629,50
20200626,MD,66115.0,6/26/2020 10:00,3142.0,2020-06-26T10:00:00Z,607823.0,24,338,7438,13
20200626,ME,3102.0,6/25/2020 23:59,103.0,2020-06-25T23:59:00Z,89510.0,23,32,2256,0
20200626,MI,69329.0,6/26/2020 00:00,6134.0,2020-06-26T00:00:00Z,998490.0,26,340,18867,1
20200626,MN,34616.0,6/25/2020 17:00,1446.0,2020-06-25T17:00:00Z,557278.0,27,493,14582,5
20200626,MO,19914.0,6/26/2020 15:00,990.0,2020-06-26T15:00:00Z,424214.0,29,493,6970,8
20200626,MP,30.0,6/26/2020 00:22,2.0,2020-06-26T00:22:00Z,8217.0,69,0,0,0
20200626,MS,25066.0,6/25/2020 19:00,1022.0,2020-06-25T19:00:00Z,271734.0,28,550,5897,6
20200626,MT,829.0,6/26/2020 00:00,22.0,2020-06-26T00:00:00Z,80161.0,30,26,1829,1
20200626,NC,58818.0,6/26/2020 11:55,1303.0,2020-06-26T11:55:00Z,836725.0,37,1635,25447,19
20200626,ND,3421.0,6/26/2020 00:00,77.0,2020-06-26T00:00:00Z,169838.0,38,28,1442,1
20200626,NE,18346.0,6/25/2020 19:55,260.0,2020-06-25T19:55:00Z,,31,125,1832,3
20200626,NH,5671.0,6/26/2020 09:00,365.0,2020-06-26T09:00:00Z,141945.0,33,73,3202,18
20200626,NJ,170584.0,6/26/2020 13:00,14825.0,2020-06-26T13:00:00Z,1346672.0,34,388,25762,43
20200626,NM,11192.0,6/25/2020 17:16,485.0,2020-06-25T17:16:00Z,,35,202,6565,5
20200626,NV,15860.0,6/26/2020 11:40,498.0,2020-06-26T11:40:00Z,297635.0,32,381,3112,3
20200626,NY,391220.0,6/25/2020 23:59,24814.0,2020-06-25T23:59:00Z,,36,805,61723,14
20200626,OH,48638.0,6/26/2020 14:00,2788.0,2020-06-26T14:00:00Z,718086.0,39,987,21922,16
20200626,OK,12343.0,6/26/2020 08:00,377.0,2020-06-26T08:00:00Z,312454.0,40,395,5812,2
20200626,OR,7818.0,6/25/2020 03:01,202.0,2020-06-25T03:01:00Z,,41,250,250,5
20200626,PA,84370.0,6/26/2020 00:00,6579.0,2020-06-26T00:00:00Z,,42,600,14280,22
20200626,PR,6922.0,6/26/2020 06:30,151.0,2020-06-26T06:30:00Z,114723.0,72,45,45,0
20200626,RI,16777.0,6/26/2020 03:00,927.0,2020-06-26T03:00:00Z,241245.0,44,69,2971,7
20200626,SC,30335.0,6/26/2020 16:43,694.0,2020-06-26T16:43:00Z,334198.0,45,1313,1313,1
20200626,SD,6535.0,6/25/2020 18:00,88.0,2020-06-25T18:00:00Z,,46,56,1161,1
20200626,TN,39444.0,6/26/2020 15:00,577.0,2020-06-26T15:00:00Z,741737.0,47,1410,14483,10
20200626,TX,137624.0,6/26/2020 16:50,2324.0,2020-06-26T16:50:00Z,1697334.0,48,5707,37994,28
20200626,UT,20050.0,6/26/2020 10:23,166.0,2020-06-26T10:23:00Z,,49,676,5514,2
20200626,VA,60570.0,6/25/2020 17:00,1700.0,2020-06-25T17:00:00Z,,51,624,13497,25
20200626,VI,81.0,6/25/2020 20:47,6.0,2020-06-25T20:47:00Z,2798.0,78,1,52,0
20200626,VT,1198.0,6/26/2020 00:00,56.0,2020-06-26T00:00:00Z,,50,7,880,0
20200626,WA,33803.0,6/25/2020 02:59,1300.0,2020-06-25T02:59:00Z,,53,620,13587,7
20200626,WI,29668.0,6/26/2020 16:00,766.0,2020-06-26T16:00:00Z,,55,563,9170,0
20200626,WV,2712.0,6/26/2020 10:00,92.0,2020-06-26T10:00:00Z,161867.0,54,51,3253,0
20200626,WY,1368.0,6/26/2020 18:15,20.0,2020-06-26T18:15:00Z,42402.0,56,42,1579,0
20200625,AK,816.0,6/25/2020 00:00,12.0,2020-06-25T00:00:00Z,99452.0,2,24,3356,0
20200625,AL,33206.0,6/25/2020 11:00,896.0,2020-06-25T11:00:00Z,369005.0,1,1142,10699,5
20200625,AR,18062.0,6/25/2020 15:20,240.0,2020-06-25T15:20:00Z,277380.0,5,687,5514,0
20200625,AS,0.0,6/25/2020 00:00,0.0,2020-06-25T00:00:00Z,696.0,60,0,522,0
20200625,AZ,63030.0,6/25/2020 00:00,1490.0,2020-06-25T00:00:00Z,463800.0,4,3056,15008,27
20200625,CA,195571.0,6/25/2020 00:00,5733.0,2020-06-25T00:00:00Z,3694345.0,6,5349,101446,101
20200625,CO,31155.0,6/24/2020 00:00,1457.0,2020-06-24T00:00:00Z,,8,262,6281,2
20200625,CT,45994.0,6/24/2020 20:30,4298.0,2020-06-24T20:30:00Z,414889.0,9,81,7850,11
20200625,DC,10159.0,6/24/2020 00:00,543.0,2020-06-24T00:00:00Z,,11,31,2558,2
20200625,DE,10980.0,6/24/2020 18:00,507.0,2020-06-24T18:00:00Z,,10,91,2791,2
20200625,FL,114018.0,6/24/2020 23:59,3423.0,2020-06-24T23:59:00Z,2037374.0,12,5004,52302,46
20200625,GA,71095.0,6/25/2020 14:50,2745.0,2020-06-25T14:50:00Z,757924.0,13,1714,14690,47
20200625,GU,245.0,6/25/2020 07:15,5.0,2020-06-25T07:15:00Z,11101.0,66,14,380,0
20200625,HI,835.0,6/24/2020 18:00,17.0,2020-06-24T18:00:00Z,83301.0,15,16,1396,0
20200625,IA,27197.0,6/25/2020 00:00,695.0,2020-06-25T00:00:00Z,,19,492,7095,3
20200625,ID,4645.0,6/25/2020 00:00,90.0,2020-06-25T00:00:00Z,80060.0,16,243,2704,1
20200625,IL,140434.0,6/25/2020 00:00,7014.0,2020-06-25T00:00:00Z,1460527.0,17,894,31686,40
20200625,IN,43655.0,6/24/2020 23:59,2586.0,2020-06-24T23:59:00Z,,18,515,12369,8
20200625,KS,12970.0,6/24/2020 10:00,261.0,2020-06-24T10:00:00Z,,20,0,0,0
20200625,KY,14617.0,6/25/2020 00:00,546.0,2020-06-25T00:00:00Z,342447.0,21,254,7180,8
20200625,LA,53415.0,6/25/2020 13:00,3164.0,2020-06-25T13:00:00Z,,22,938,12160,12
20200625,MA,107837.0,6/25/2020 10:00,7963.0,2020-06-25T10:00:00Z,1044011.0,25,226,10384,25
20200625,MD,65777.0,6/25/2020 10:00,3129.0,2020-06-25T10:00:00Z,597909.0,24,440,8502,21
20200625,ME,3070.0,6/24/2020 23:59,103.0,2020-06-24T23:59:00Z,87259.0,23,53,2408,0
20200625,MI,68989.0,6/25/2020 00:00,6133.0,2020-06-25T00:00:00Z,979418.0,26,434,18034,19
20200625,MN,34123.0,6/24/2020 17:00,1441.0,2020-06-24T17:00:00Z,542696.0,27,360,13053,9
20200625,MO,19421.0,6/25/2020 15:00,982.0,2020-06-25T15:00:00Z,327024.0,29,553,14624,7
20200625,MP,30.0,6/25/2020 03:22,2.0,2020-06-25T03:22:00Z,8217.0,69,0,0,0
20200625,MS,24516.0,6/24/2020 19:00,1016.0,2020-06-24T19:00:00Z,265839.0,28,1092,4336,5
20200625,MT,803.0,6/25/2020 00:00,21.0,2020-06-25T00:00:00Z,78332.0,30,37,3266,0
20200625,NC,57183.0,6/25/2020 12:00,1284.0,2020-06-25T12:00:00Z,811278.0,37,1009,19993,18
20200625,ND,3393.0,6/25/2020 00:00,76.0,2020-06-25T00:00:00Z,165430.0,38,31,755,2
20200625,NE,18221.0,6/24/2020 20:00,257.0,2020-06-24T20:00:00Z,,31,129,1869,1
20200625,NH,5598.0,6/24/2020 09:00,347.0,2020-06-24T09:00:00Z,139436.0,33,27,1513,4
20200625,NJ,170196.0,6/25/2020 13:00,14782.0,2020-06-25T13:00:00Z,1320910.0,34,304,21265,23
20200625,NM,10990.0,6/24/2020 17:50,480.0,2020-06-24T17:50:00Z,,35,152,6022,4
20200625,NV,15479.0,6/25/2020 11:30,495.0,2020-06-25T11:30:00Z,293853.0,32,887,3553,1
20200625,NY,390415.0,6/24/2020 23:59,24800.0,2020-06-24T23:59:00Z,,36,749,67642,18
20200625,OH,47651.0,6/25/2020 14:00,2772.0,2020-06-25T14:00:00Z,696200.0,39,892,18943,17
20200625,OK,11948.0,6/25/2020 08:00,375.0,2020-06-25T08:00:00Z,306716.0,40,438,6687,3
20200625,OR,7568.0,6/25/2020 03:01,197.0,2020-06-25T03:01:00Z,,41,124,2610,2
20200625,PA,83770.0,6/24/2020 00:00,6557.0,2020-06-24T00:00:00Z,,42,579,13393,39
20200625,PR,6877.0,6/25/2020 06:30,151.0,2020-06-25T06:30:00Z,114723.0,72,57,57,2
20200625,RI,16708.0,6/25/2020 03:00,920.0,2020-06-25T03:00:00Z,238787.0,44,45,3614,8
20200625,SC,29022.0,6/24/2020 23:59,693.0,2020-06-24T23:59:00Z,334198.0,45,1125,15150,10
20200625,SD,6479.0,6/24/2020 18:00,87.0,2020-06-24T18:00:00Z,,46,60,777,3
20200625,TN,38034.0,6/25/2020 15:00,567.0,2020-06-25T15:00:00Z,727268.0,47,799,9245,11
20200625,TX,131917.0,6/25/2020 17:00,2296.0,2020-06-25T17:00:00Z,1659340.0,48,5996,29082,47
20200625,UT,19374.0,6/25/2020 10:45,164.0,2020-06-25T10:45:00Z,,49,590,7316,1
20200625,VA,59946.0,6/24/2020 17:00,1675.0,2020-06-24T17:00:00Z,,51,432,16395,14
20200625,VI,80.0,6/24/2020 20:29,6.0,2020-06-24T20:29:00Z,2755.0,78,2,63,0
20200625,VT,1191.0,6/25/2020 00:00,56.0,2020-06-25T00:00:00Z,,50,7,849,0
20200625,WA,33183.0,6/24/2020 02:59,1293.0,2020-06-24T02:59:00Z,,53,660,13233,9
20200625,WI,29105.0,6/24/2020 16:00,766.0,2020-06-24T16:00:00Z,,55,464,11222,9
20200625,WV,2661.0,6/25/2020 10:00,92.0,2020-06-25T10:00:00Z,158617.0,54,32,1656,0
20200625,WY,1326.0,6/25/2020 17:19,20.0,2020-06-25T17:19:00Z,40154.0,56,47,47,0
20200624,AK,792.0,6/24/2020 00:00,12.0,2020-06-24T00:00:00Z,96096.0,2,14,3149,0
20200624,AL,32064.0,6/24/2020 11:00,891.0,2020-06-24T11:00:00Z,358319.0,1,967,4721,27
20200624,AR,17375.0,6/24/2020 15:38,240.0,2020-06-24T15:38:00Z,271866.0,5,697,7374,3
20200624,AS,0.0,6/1/2020 00:00,0.0,2020-06-01T00:00:00Z,174.0,60,0,0,0
20200624,AZ,59974.0,6/24/2020 00:00,1463.0,2020-06-24T00:00:00Z,448800.0,4,1795,8670,79
20200624,CA,190222.0,6/24/2020 00:00,5632.0,2020-06-24T00:00:00Z,3592899.0,6,7149,95970,52
20200624,CO,30893.0,6/23/2020 00:00,1455.0,2020-06-23T00:00:00Z,,8,188,4114,17
20200624,CT,45913.0,6/23/2020 20:30,4287.0,2020-06-23T20:30:00Z,406967.0,9,14,6473,10
20200624,DC,10128.0,6/24/2020 00:00,541.0,2020-06-24T00:00:00Z,,11,34,871,4
20200624,DE,10889.0,6/23/2020 18:00,505.0,2020-06-23T18:00:00Z,,10,42,665,1
20200624,FL,109014.0,6/23/2020 23:59,3377.0,2020-06-23T23:59:00Z,1978757.0,12,5511,27590,44
20200624,GA,69381.0,6/24/2020 14:50,2698.0,2020-06-24T14:50:00Z,743234.0,13,1703,11973,10
20200624,GU,231.0,6/24/2020 08:00,5.0,2020-06-24T08:00:00Z,10711.0,66,6,387,0
20200624,HI,819.0,6/23/2020 18:00,17.0,2020-06-23T18:00:00Z,81648.0,15,3,1199,0
20200624,IA,26705.0,6/24/2020 00:00,692.0,2020-06-24T00:00:00Z,,19,332,5256,4
20200624,ID,4402.0,6/24/2020 00:00,89.0,2020-06-24T00:00:00Z,77376.0,16,148,1671,0
20200624,IL,139540.0,6/24/2020 00:00,6974.0,2020-06-24T00:00:00Z,1428841.0,17,715,29331,63
20200624,IN,43140.0,6/23/2020 23:59,2578.0,2020-06-23T23:59:00Z,,18,269,5507,9
20200624,KS,12970.0,6/24/2020 10:00,261.0,2020-06-24T10:00:00Z,,20,505,6692,2
20200624,KY,14363.0,6/24/2020 00:00,538.0,2020-06-24T00:00:00Z,335276.0,21,222,4408,1
20200624,LA,52477.0,6/24/2020 13:00,3152.0,2020-06-24T13:00:00Z,,22,882,12566,18
20200624,MA,107611.0,6/24/2020 10:00,7938.0,2020-06-24T10:00:00Z,1031365.0,25,172,7430,48
20200624,MD,65337.0,6/24/2020 10:00,3108.0,2020-06-24T10:00:00Z,586272.0,24,330,6922,16
20200624,ME,3017.0,6/23/2020 23:59,103.0,2020-06-23T23:59:00Z,84853.0,23,23,3483,1
20200624,MI,68555.0,6/24/2020 00:00,6114.0,2020-06-24T00:00:00Z,961368.0,26,358,16137,5
20200624,MN,33763.0,6/23/2020 17:00,1432.0,2020-06-23T17:00:00Z,529643.0,27,294,9598,7
20200624,MO,18868.0,6/24/2020 15:00,975.0,2020-06-24T15:00:00Z,327024.0,29,725,9650,14
20200624,MP,30.0,6/23/2020 23:16,2.0,2020-06-23T23:16:00Z,8217.0,69,0,0,0
20200624,MS,23424.0,6/23/2020 19:00,1011.0,2020-06-23T19:00:00Z,261505.0,28,526,7801,22
20200624,MT,766.0,6/24/2020 00:00,21.0,2020-06-24T00:00:00Z,75066.0,30,23,1143,0
20200624,NC,56174.0,6/24/2020 12:00,1266.0,2020-06-24T12:00:00Z,791285.0,37,1721,17457,15
20200624,ND,3362.0,6/24/2020 00:00,74.0,2020-06-24T00:00:00Z,162468.0,38,42,1136,1
20200624,NE,18092.0,6/23/2020 20:00,256.0,2020-06-23T20:00:00Z,,31,135,2659,7
20200624,NH,5571.0,6/23/2020 09:00,343.0,2020-06-23T09:00:00Z,136661.0,33,13,1177,4
20200624,NJ,169892.0,6/24/2020 13:00,14759.0,2020-06-24T13:00:00Z,1299645.0,34,158,16194,46
20200624,NM,10838.0,6/23/2020 17:50,476.0,2020-06-23T17:50:00Z,,35,144,4007,7
20200624,NV,14592.0,6/24/2020 12:00,494.0,2020-06-24T12:00:00Z,289920.0,32,595,4091,2
20200624,NY,389666.0,6/23/2020 23:59,24782.0,2020-06-23T23:59:00Z,,36,581,51144,16
20200624,OH,46759.0,6/24/2020 14:00,2755.0,2020-06-24T14:00:00Z,680687.0,39,632,10250,20
20200624,OK,11510.0,6/24/2020 08:00,372.0,2020-06-24T08:00:00Z,299930.0,40,482,3221,1
20200624,OR,7444.0,6/24/2020 03:01,195.0,2020-06-24T03:01:00Z,,41,170,3296,3
20200624,PA,83191.0,6/24/2020 00:00,6518.0,2020-06-24T00:00:00Z,,42,495,12305,54
20200624,PR,6820.0,6/24/2020 06:30,149.0,2020-06-24T06:30:00Z,114723.0,72,135,135,0
20200624,RI,16663.0,6/24/2020 03:00,912.0,2020-06-24T03:00:00Z,235946.0,44,51,3988,6
20200624,SC,27897.0,6/24/2020 00:00,683.0,2020-06-24T00:00:00Z,326631.0,45,1284,8957,10
20200624,SD,6419.0,6/23/2020 18:00,84.0,2020-06-23T18:00:00Z,,46,66,1091,1
20200624,TN,37235.0,6/24/2020 15:00,556.0,2020-06-24T15:00:00Z,718038.0,47,932,12885,14
20200624,TX,125921.0,6/24/2020 16:50,2249.0,2020-06-24T16:50:00Z,1630258.0,48,5551,32968,29
20200624,UT,18784.0,6/24/2020 10:46,163.0,2020-06-24T10:46:00Z,,49,484,2462,0
20200624,VA,59514.0,6/23/2020 17:00,1661.0,2020-06-23T17:00:00Z,,51,520,8194,16
20200624,VI,78.0,6/24/2020 06:51,6.0,2020-06-24T06:51:00Z,2706.0,78,2,51,0
20200624,VT,1184.0,6/24/2020 00:00,56.0,2020-06-24T00:00:00Z,,50,20,532,0
20200624,WA,32523.0,6/23/2020 02:59,1284.0,2020-06-23T02:59:00Z,,53,675,14545,8
20200624,WI,28641.0,6/24/2020 16:00,757.0,2020-06-24T16:00:00Z,,55,466,10104,7
20200624,WV,2629.0,6/24/2020 17:00,92.0,2020-06-24T17:00:00Z,156960.0,54,47,2720,0
20200624,WY,1279.0,6/24/2020 16:59,20.0,2020-06-24T16:59:00Z,40154.0,56,25,1409,0
20200623,AK,778.0,6/23/2020 00:00,12.0,2020-06-23T00:00:00Z,92947.0,2,17,2123,0
20200623,AL,31097.0,6/23/2020 11:00,864.0,2020-06-23T11:00:00Z,353611.0,1,643,4928,23
20200623,AR,16678.0,6/23/2020 14:50,237.0,2020-06-23T14:50:00Z,264492.0,5,595,8153,10
20200623,AS,0.0,6/1/2020 00:00,0.0,2020-06-01T00:00:00Z,174.0,60,0,0,0
20200623,AZ,58179.0,6/23/2020 00:00,1384.0,2020-06-23T00:00:00Z,440138.0,4,3593,10728,42
20200623,CA,183073.0,6/23/2020 00:00,5580.0,2020-06-23T00:00:00Z,3496929.0,6,5019,85243,65
20200623,CO,30705.0,6/22/2020 00:00,1438.0,2020-06-22T00:00:00Z,,8,166,6238,9
20200623,CT,45899.0,6/23/2020 15:30,4277.0,2020-06-23T15:30:00Z,400391.0,9,117,-1484,14
20200623,DC,10094.0,6/22/2020 00:00,537.0,2020-06-22T00:00:00Z,,11,36,1298,2
20200623,DE,10847.0,6/22/2020 18:00,504.0,2020-06-22T18:00:00Z,,10,27,813,0
20200623,FL,103503.0,6/22/2020 23:59,3333.0,2020-06-22T23:59:00Z,1944730.0,12,3286,23265,67
20200623,GA,67678.0,6/23/2020 14:50,2688.0,2020-06-23T14:50:00Z,731261.0,13,1750,23235,40
20200623,GU,225.0,6/23/2020 08:00,5.0,2020-06-23T08:00:00Z,10445.0,66,1,247,0
20200623,HI,816.0,6/22/2020 18:00,17.0,2020-06-22T18:00:00Z,80394.0,15,2,629,0
20200623,IA,26373.0,6/23/2020 00:00,688.0,2020-06-23T00:00:00Z,,19,322,6071,2
20200623,ID,4254.0,6/23/2020 00:00,89.0,2020-06-23T00:00:00Z,75730.0,16,248,3196,0
20200623,IL,138825.0,6/23/2020 00:00,6911.0,2020-06-23T00:00:00Z,1399510.0,17,601,20507,36
20200623,IN,42871.0,6/22/2020 23:59,2569.0,2020-06-22T23:59:00Z,,18,238,7460,16
20200623,KS,12465.0,6/22/2020 10:00,259.0,2020-06-22T10:00:00Z,,20,0,0,0
20200623,KY,14141.0,6/23/2020 00:00,537.0,2020-06-23T00:00:00Z,330889.0,21,302,9262,11
20200623,LA,51595.0,6/23/2020 13:00,3134.0,2020-06-23T13:00:00Z,,22,1356,17875,17
20200623,MA,107439.0,6/23/2020 10:00,7890.0,2020-06-23T10:00:00Z,1017367.0,25,229,7579,16
20200623,MD,65007.0,6/23/2020 10:00,3092.0,2020-06-23T10:00:00Z,577385.0,24,404,8810,18
20200623,ME,2994.0,6/23/2020 12:30,102.0,2020-06-23T12:30:00Z,81707.0,23,23,703,0
20200623,MI,68197.0,6/23/2020 00:00,6109.0,2020-06-23T00:00:00Z,945209.0,26,240,10651,12
20200623,MN,33469.0,6/22/2020 17:00,1425.0,2020-06-22T17:00:00Z,520045.0,27,242,6908,9
20200623,MO,18143.0,6/22/2020 15:00,961.0,2020-06-22T15:00:00Z,382610.0,29,0,0,0
20200623,MP,30.0,6/22/2020 21:40,2.0,2020-06-22T21:40:00Z,8217.0,69,0,48,0
20200623,MS,22898.0,6/22/2020 19:00,989.0,2020-06-22T19:00:00Z,253098.0,28,611,611,11
20200623,MT,743.0,6/23/2020 00:00,21.0,2020-06-23T00:00:00Z,73923.0,30,3,2618,0
20200623,NC,54453.0,6/23/2020 11:55,1251.0,2020-06-23T11:55:00Z,773828.0,37,848,16483,28
20200623,ND,3320.0,6/23/2020 00:00,73.0,2020-06-23T00:00:00Z,158524.0,38,7,100,1
20200623,NE,17957.0,6/22/2020 20:25,249.0,2020-06-22T20:25:00Z,,31,147,2134,5
20200623,NH,5558.0,6/22/2020 09:00,339.0,2020-06-22T09:00:00Z,133499.0,33,14,14,0
